Day;.TRXFLDGLPU;.BVSP;.IBX50;.IBRX;.SMLL;.MXX;.INMX;.MERV;.IBG;.ADRIAN;.IPSA;.SPX;.NDX;.DJI;.SSMI;.FCHI;.CACT;.GDAXI;.MDAXI;.FTAS;.FTSE;.ADI;.QSI;.BSESN;.NSEI;.BSE100;.CSI300;.SSEC;.HSI;.HSCE;.N225;.N500
27/12/2011;126.91;58005.2;8447.89;20044.15;1200.03;37091.42;2041.73;2457.37;145483.703;3589.76;4187.925;1265.43;2293.12;12291.35;5886.91;3103.11;2303.14;5889.76;8837.94;;;2351.48;8804.17;15873.95;4750.5;4712.97;2305.0349;2166.2052;;;8440.56;733.31
26/12/2011;126.97;57669.48;8406.19;19934.63;1195.95;37217.97;2057.35;2466.7;145050.766;3562.85;4175.207;;;;;;;;;;;2352.37;8785.32;15970.75;4779;4742.96;2335.702;2190.1102;;;8479.34;735.88
25/12/2011;;;;;;;;;;;;;;;;;;;;;;2350.28;8816.02;;;;;;;;;
23/12/2011;126.9;57701.07;8424.55;19977.3;1190.7;37041.42;2048.56;2466.7;145050.766;3521.43;4197.001;1265.33;2287.57;12294;5893.89;3102.09;2302.18;5878.93;8834.69;2827.09;5512.7;;;15738.7;4714;4684.83;2359.1585;2204.7843;18629.17;10132.66;;
22/12/2011;125.98;57347.87;8372.64;19853.16;1180.21;37066.77;2050.69;2456.34;144084.813;3521.39;4199.642;1254;2266.77;12169.65;5837.06;3071.8;2279.76;5852.18;8775.39;2799.61;5456.97;2351.09;8780.48;15813.36;4733.85;4707.14;2341.3349;2186.2965;18378.23;9944.62;8395.16;732.14
21/12/2011;125.13;56653.37;8272.68;19646.92;1192.33;36628.06;2026.61;2440.87;142703.688;3505.09;4199.557;1243.72;2249.03;12107.74;5804.77;3030.47;2250.95;5791.53;8717.69;2767.77;5389.74;2343.25;8784.52;15685.21;4693.15;4662.81;2339.1083;2191.1478;18416.45;9950.71;8459.98;736.58
20/12/2011;125.09;56864.85;8298.87;19697.49;1198.06;36239.39;2004.95;2442.27;142670.078;3484.52;4179.199;1241.3;2281.94;12103.58;5804.31;3055.39;2268.52;5847.03;8737.28;2781.41;5419.6;2373.11;8780.45;15175.08;4544.2;4527.03;2377.073;2215.9302;18080.2;9740.01;8336.48;730.09
19/12/2011;122.4;55298.33;8062.89;19178.4;1188.51;35587.78;1965.25;2400.33;141066.391;3467.1;4140.811;1205.35;2215.27;11766.26;5767.98;2974.2;2207.98;5670.71;8490.89;2753.05;5364.99;2393.28;8744.76;15379.34;4613.1;4600.75;2384.4076;2218.2354;18070.21;9727.08;8296.12;724.87
18/12/2011;;;;;;;;;;;;;;;;;;;;;;2412.22;;;;;;;;;;
16/12/2011;123.5;56096.93;8130.05;19325.46;1207.63;36054.63;1993.42;2433.4;141912.656;3441.16;4139.905;1219.66;2238.18;11866.39;5733.5;2972.3;2207.82;5701.78;8531.1;2764.96;5387.34;;;15491.35;4651.6;4646.43;2390.1292;2224.8401;18285.39;9867.41;8401.72;731.56
15/12/2011;123.01;56331.15;8151.81;19360.73;1202.32;36006.9;1991.42;2401.43;140317.297;3437.6;4138.042;1215.75;2226.71;11868.81;5784.14;2998.73;2223.37;5730.62;8518.66;2772.25;5400.85;2413.24;8752.87;15836.47;4746.35;4743.53;2340.7883;2180.8953;18026.84;9678.86;8377.37;731.99
14/12/2011;122.66;56646.87;8208.8;19466.65;1197.47;36012.67;1988.95;2408.43;140325.156;3420.89;4119.123;1211.82;2233.03;11823.48;5719.09;2976.17;2207.14;5675.14;8398.64;2754.78;5366.8;2442.82;8769.47;15881.14;4763.25;4755.3;2397.48;2228.5252;18354.43;9888.15;8519.13;743.95
13/12/2011;124.35;57494.85;8333.04;19731.27;1207.3;36471.44;2017.33;2474.8;143300.625;3497.88;4166.626;1225.73;2268.37;11954.94;5759.72;3078.72;2280.24;5774.26;8586.85;2816.23;5490.15;2448.7;8763.78;16002.51;4800.6;4796.63;2421.928;2248.59;18447.17;9957.15;8552.81;748.18
12/12/2011;125.45;57346.86;8303.78;19673.09;1207.13;;;2485.41;143427.266;3494.44;4159.944;1236.47;2292.24;12021.39;5747.09;3089.59;2287.67;5785.43;8558.94;2786.8;5427.86;2457.12;8797.79;15870.35;4764.6;4765.97;2477.6918;2291.5447;18575.66;10059.35;8653.82;753.64
11/12/2011;;;;;;;;;;;;;;;;;;;;;;2458.91;8806.88;;;;;;;;;
09/12/2011;127.73;58236.46;8421.24;19906.11;1216.93;37227.21;2069.04;;;3516.47;4184.153;1255.19;2318.68;12184.26;5793.57;3172.35;2347.77;5986.71;8768.18;2839.83;5529.21;;;16213.46;4866.7;4868.5;2503.461;2315.2695;18586.23;10066.63;8536.46;744.67
08/12/2011;126.72;57455.02;8312.71;19685.75;1205.52;36641.31;2031.16;;;;;1234.35;2282.59;11997.7;5737.82;3095.49;2296.21;5874.44;8668.49;2818.45;5483.77;2442.13;8808.44;16488.24;4943.65;4942.18;2525.0009;2329.8195;19107.81;10395.37;8664.58;752.04
07/12/2011;128.98;58662.83;8462.91;19986.49;1220.33;37054.56;2054.53;2558.11;147367.563;3513.92;4156.102;1261.01;2320.54;12196.37;5766.24;3175.98;2355.2;5994.73;8849.48;2853.46;5546.91;2443.08;8779.2;16877.06;5062.6;5053.3;2528.2282;2332.7297;19240.58;10485.05;8722.17;755.66
06/12/2011;128.78;59536.16;8570.36;20231.07;1228;37071.17;2050.38;2615.58;150198.125;3457.85;4092.228;1258.47;2321.49;12150.13;5767.93;3179.63;2358.72;6028.82;8944.43;2864;5568.72;2450.86;8749.54;;;;2516.3411;2325.9047;18942.23;10258.54;8575.16;744.05
05/12/2011;129.03;58910.48;8494.92;20051.85;1222.06;37103.17;2050.51;2640.09;150725.719;3444.2;4100.125;1257.08;2326.95;12097.83;5739.86;3201.28;2374.41;6106.09;9043.87;2865.51;5567.96;2470.52;8781.45;16805.33;5039.15;5037.06;2521.3849;2333.2292;19179.69;10412.96;8695.98;755.9
04/12/2011;;;;;;;;;;;;;;;;;;;;;;2472.95;8758.71;;;;;;;;;
02/12/2011;128.17;57885.85;8362.66;19760.35;1205.44;36756.06;2029.1;2629.63;150081.672;3461.97;4139.79;1244.28;2302.04;12019.42;5718.85;3164.95;2347.03;6080.68;8987.15;2856.45;5552.29;;;16846.83;5050.15;5043.68;2557.3113;2360.6644;19040.39;10350.51;8643.75;751.86
01/12/2011;128.02;58143.42;8378.96;19813.26;1209.09;36567.63;2020.43;2609.14;148783.719;3486.66;4140.147;1244.58;2309.2;12020.03;5681.57;3129.95;2322.72;6035.88;8904.54;2824.73;5489.34;;8662.76;16483.45;4936.85;4928.29;2583.6127;2386.8604;19002.26;10281.99;8597.38;747.32
30/11/2011;127.8;56874.98;8198.25;19410.83;1190.79;36829.15;2030.7;2562.85;146893.328;3473.66;4161.292;1246.96;2295.2;12045.68;5652.31;3154.62;2341.03;6088.84;9017.05;2835.84;5505.42;2444.86;8592.4;16123.46;4832.05;4831.73;2521.5204;2333.4143;17989.35;9508.94;8434.61;738.74
29/11/2011;123.78;55299.76;7952.76;18832.45;1162.04;35708.71;1945.82;2452.04;141311.75;3395.6;4057.822;1195.19;2211.39;11555.63;5531.24;3026.76;2248.63;5799.91;8612.41;2751.3;5337;2436.21;8601.73;16008.34;4805.1;4812.73;2608.569;2412.3929;18256.2;9714.09;8477.82;740.3
28/11/2011;123.22;56017.35;8037.16;19017.84;1170.18;35558.18;1937.87;;;3394.77;4054.15;1192.55;2224.22;11523.01;5522.66;3012.93;2237.44;5745.33;8590.61;2736.15;5312.76;2423.25;8583.25;16167.13;4851.3;4865.42;2573.3209;2383.034;18037.81;9609.86;8287.49;725.36
27/11/2011;;;;;;;;;;;;;;;;;;;;;;2416.04;8557.8;;;;;;;;;
25/11/2011;120.04;54894.49;7885.65;18689.88;1161.51;34573.04;1878.64;2426;138485.484;3336.11;3955.553;1158.67;2150.88;11231.78;5395.61;2856.97;2125.89;5492.87;8248.06;2661.18;5164.65;;;15695.43;4710.05;4731.08;2569.9733;2380.2241;17689.48;9395.91;8160.01;717.69
24/11/2011;120.61;55279.88;7966.6;18848.01;1157.06;35323.6;1923.18;2426.09;139269.313;3365.07;4014.254;;;;5356.96;2822.25;2102.83;5428.11;8222.7;2643.55;5127.57;2418.13;8564.59;15858.49;4756.45;4765.86;2588.9149;2397.5537;17935.1;9566.29;8165.18;717.78
23/11/2011;120.62;54972.08;7924.84;18749;1148.52;35375.61;1924.66;2410.76;138546.656;3392.81;4016.417;1161.79;2166.54;11257.55;5386.14;2822.43;2101.16;5457.77;8105.78;2647.64;5139.78;2430.03;8575.78;15699.97;4706.45;4712.04;2584.0109;2395.0645;17864.43;9476.15;;
22/11/2011;123.1;55878.44;8041.49;19009.36;1161.99;35969.61;1966.8;2483.13;142224.328;3436.21;4127.008;1188.04;2216.33;11493.72;5447.66;2870.68;2135.89;5537.39;8208.4;2682.72;5206.82;2439.69;8607.64;16065.42;4812.35;4816.4;2609.4748;2412.6251;18251.59;9745.35;8314.74;730.13
21/11/2011;123.53;56284.59;8089.48;19121.63;1171.49;;;2454;141165.938;3513.83;4183.907;1192.98;2211.14;11547.31;5477.26;2894.94;2154.08;5606;8301.94;2692.03;5222.6;2450.25;8580.05;15946.1;4778.35;4788.17;2609.6873;2415.1298;18225.85;9725.82;8348.27;732.68
20/11/2011;;;;;;;;;;;;;;;;;;;;;;2461.17;8703.36;;;;;;;;;
18/11/2011;126.04;56731.34;8144.69;19252.4;1182.79;36284.2;1977.38;2528.04;144990.563;3585.04;4265.309;1215.65;2253.95;11796.16;5614.61;2997.01;2227.83;5800.24;8626.15;2764.19;5362.94;;;16371.51;4905.8;4910.54;2606.4948;2416.5623;18491.23;9957.4;8374.91;734.58
17/11/2011;126.77;56988.9;8186.21;19347.59;1192.35;36110.68;1971.36;2519.01;143872.484;3584.9;4288.704;1216.13;2272.09;11770.73;5644.62;3010.29;2239.03;5850.17;8720.51;2794.66;5423.14;2473.57;8743.86;16461.71;4934.75;4938.26;2662.0165;2463.0456;18817.47;10228.65;8479.63;740.78
16/11/2011;128.42;58559.99;8409.18;19858.69;1214.83;36708.41;2002.52;2625.93;149219.75;3660.3;4366.833;1236.91;2324.37;11905.59;5685.8;3064.9;2280;5913.36;8860.51;2837.05;5509.02;2475.57;8748.57;16775.87;5030.45;5036.08;2670.1159;2466.9593;18960.9;10332.09;8463.16;738.12
15/11/2011;129.88;;;;;37293.38;2036.34;2679.19;151249.156;3632.55;4348.512;1257.81;2366.24;12096.16;5664.91;3049.13;2271.54;5933.14;8897.75;2840.36;5517.44;2480.07;8743;16882.67;5068.5;5071.97;2744.6795;2529.7608;19348.44;10637.86;8541.93;745.44
14/11/2011;130.11;58258.23;8350.33;19720.3;1216.81;37069.9;2020.68;2676.91;151662.891;3634.35;4325.758;1251.78;2341.32;12078.98;5661.71;3108.95;2314.42;5985.02;9029.5;2844.36;5519.04;2486.83;8764.56;17118.74;5148.35;5158.75;2750.1953;2528.7141;19508.18;10716.9;8603.7;752.66
13/11/2011;;;;;;;;;;;;;;;;;;;;;;2492.33;8741.5;;;;;;;;;
11/11/2011;131.11;58546.97;8353.34;19733.89;1214.78;37555.65;2050.09;2751.67;154486.813;3622.46;4337.828;1263.85;2355.78;12153.68;5649.03;3149.38;2344.44;6057.03;9153.85;2857.02;5545.38;;;17192.82;5168.85;5187.33;2695.0017;2481.084;19137.17;10430.07;8514.47;747.32
10/11/2011;128.59;57321.81;8208.99;19397.64;1191.12;36615.07;1997.19;2693.62;151690.313;3606.1;4288.683;1239.69;2312.07;11893.79;5565.78;3064.84;2284.53;5867.81;8845.12;2805.59;5444.82;2477.84;8703.62;;;;2699.5884;2479.5356;18963.89;10300.18;8500.8;748.69
09/11/2011;128.45;57549.74;8248.42;19500.87;1195.32;36553.85;1991.16;2676.44;150850.328;3627.29;4290.665;1229.1;2314.1;11780.94;5607.85;3075.16;2294.46;5829.54;8871.38;2815.69;5460.38;2483.29;8704.92;17362.1;5221.05;5240.16;2751.6541;2524.9191;20014.43;10917.7;8755.44;764.78
08/11/2011;132.16;59026.13;8436.52;19909.64;1217.97;37351.81;2039.38;2792.83;156306.609;3665.88;4370.8;1275.92;2400.01;12170.18;5682.65;3143.3;2344.76;5961.44;9064.77;2868.53;5567.34;;;17569.53;5289.35;5309.25;2727.7097;2503.836;19678.47;10686.02;8655.51;755.41
07/11/2011;131.08;59198.77;8467.56;19997.32;1224.45;37024.61;2017.48;2747.55;155550.375;3622.9;4343.717;1261.12;2371.04;12068.39;5645.96;3103.6;2318.73;5928.68;9032.78;2839.49;5510.82;;;;;;2736.2475;2509.7994;19677.89;10646.75;8767.09;763.71
04/11/2011;130.89;58669.92;8388.29;19809.38;1222.82;36689.38;1997.54;2761.36;156056.156;3581.91;4269.214;1253.23;2356.32;11983.24;5659.83;3123.55;2333.31;5966.16;9076.55;2849.89;5527.16;;;17562.61;5284.2;5311.01;2763.7456;2528.2936;19842.79;10705.48;8801.4;765.86
03/11/2011;131;58196.3;8330.85;19677.42;1221.01;36579.07;1986.26;2782.87;156727.938;3595.98;4277.389;1261.15;2367.71;12044.47;5668.05;3195.47;2380.92;6133.18;9136.05;2858.42;5545.64;2482.23;8631.11;17481.93;5265.75;5284.35;2744.3008;2508.0895;19242.5;10294.92;;
02/11/2011;129.09;;;;;;;2689.31;152174.609;3610.43;4270.963;1237.9;2318.32;11836.04;5611.05;3110.59;2318.02;5965.63;8855.47;2826.31;5484.1;2490.17;8579.97;17464.85;5258.45;5272.8;2742.3898;2504.108;19733.71;10445.85;8640.42;752.78
01/11/2011;127.68;57322.75;8179.29;19359.22;1213.44;35742.57;1932.19;2762.03;155292.047;;;1218.28;2298.37;11657.96;5588.57;3068.33;2289.48;5834.51;8730.35;2795.56;5421.57;2496.37;8529.29;17480.83;5257.95;5275.34;2697.5344;2470.0193;19369.96;10184.48;8835.52;765.72
31/10/2011;131.4;58338.39;8288.59;19618.15;1241.02;36159.99;1952.21;2905.54;161858.422;;;1253.3;2360.08;11955.01;5731.27;3242.84;2414;6141.34;9076.24;2860.86;5544.22;2501.43;8594.86;17705.01;5326.6;5334.14;2695.3067;2468.2498;19864.87;10512.99;8988.39;775.54
30/10/2011;;;;;;;;;;;;;;;;;;;;;;2508.94;8619.63;;;;;;;;;
28/10/2011;135.05;59513.13;8406.33;19860.55;1257.76;36708.64;1988.98;3015.22;165660.469;3634.07;4327.252;1285.09;2401.29;12231.11;5852.66;3348.63;2488.58;6346.19;9339.79;2941.35;5702.24;;;17804.8;5360.7;5356.26;2709.0174;2473.4103;20019.24;10625.16;9050.47;780.86
27/10/2011;134.59;59270.13;8362.61;19776.86;1253.51;36727.21;1988.18;3005.52;164562.078;3651;4316.82;1284.59;2399.83;12208.55;5823;3368.62;2502.71;6337.84;9386.6;2944.75;5713.82;2471.67;8535.68;;;;2657.4779;2435.6144;19688.7;10565.76;8926.54;775.23
26/10/2011;129.83;57143.79;8121.73;19268.99;1222.83;35818.58;1929.03;2880.78;157683.969;3547.53;4167.306;1242;2334.79;11869.04;5700.5;3169.62;2365.9;6016.07;9035.69;2862.11;5553.24;2454.85;8464.04;17288.83;5201.8;5209.8;2651.652;2427.4803;19066.54;10050.59;8748.47;762.64
25/10/2011;128.99;56285.99;8010.66;19035.89;1212.04;35290.15;1899.46;2850.53;155148;3586.37;4139.376;1229.05;2335.87;11706.62;5708.79;3174.29;2369.07;6046.75;9065.46;2849.96;5525.54;2450.61;8452.46;17254.86;5191.6;5193.62;2625.4247;2409.6721;18968.2;9860.98;8762.31;763.18
24/10/2011;130.38;56891.97;8086.51;19194.98;1219.77;35265.56;1897.02;2861.82;155518.047;3611.38;4197.896;1254.19;2384.42;11913.62;5788.63;3220.46;2399.02;6055.27;9148.05;2861.43;5548.06;2446.71;8457.95;16939.28;5098.35;5112.15;2576.6693;2370.3333;18771.82;9717.65;8843.98;770.94
23/10/2011;;;;;;;;;;;;;;;;;;;;;;2441.8;8432.86;;;;;;;;;
21/10/2011;128.18;55255.23;7864.03;18754.14;1209.78;35020.74;1873.16;2797.53;151684.203;3572.19;4127.632;1238.25;2335.93;11808.79;5753.52;3171.34;2362.05;5970.96;8956.17;2827.83;5488.65;;;16785.64;5049.95;5071.46;2507.877;2317.2751;18025.72;9219.73;8678.89;759.71
20/10/2011;125.9;54009.98;7706.56;18389.71;1192.05;34395.5;1844.86;2737.72;148578.078;3522.41;4075.207;1215.39;2306.29;11541.78;5657.66;3084.07;2298.25;5766.48;8705.59;2776.23;5384.68;2444.07;8362.59;16936.89;5091.9;5117.31;2520.5315;2331.3663;17983.1;9196.68;8682.15;760.1
19/10/2011;126.48;54966.13;7824.59;18660.05;1207.61;34523.27;1852.72;2735.15;149291.234;3516.1;4088.991;1209.88;2316.81;11504.62;5699.98;3157.34;2351.64;5913.53;8934.17;2810.05;5450.49;2445.85;8376.31;17085.34;5139.15;5160.68;2583.0813;2377.5117;18309.22;9449.14;8772.54;767.95
18/10/2011;127.08;55031.93;7848.42;18701.81;1201.85;35011.71;1880.03;2732.57;149175.344;3473.24;4052.391;1225.38;2364.87;11577.05;5682.51;3141.1;2343.05;5877.41;8973.86;2790.43;5410.35;2446.78;8400.04;16748.29;5037.5;5067.88;2592.2094;2383.4854;18076.46;9340.43;8741.91;765.51
17/10/2011;126.42;53911.33;7738.08;18428.68;1179.89;34125.7;1831.81;2677.1;145842.359;3398.51;4008.434;1200.86;2334.38;11397;5723.41;3166.06;2359.78;5859.43;8886;2805.16;5436.7;2453.97;8470.36;17025.09;5118.25;5145.64;2666.9509;2440.4023;18873.99;9853.34;8879.6;774.88
16/10/2011;;;;;;;;;;;;;;;;;;;;;;2471.41;8437.61;;;;;;;;;
14/10/2011;128.01;55030.45;7861.77;18688.1;1198.77;34848.42;1885.12;2717.05;147397.047;3400.31;4003.635;1224.58;2371.94;11644.49;5761.12;3217.89;2396.56;5967.2;9026.86;2821.04;5466.36;;;17082.69;5132.3;5162.67;2653.7815;2431.3745;18501.79;9584.83;8747.96;762.77
13/10/2011;126.57;54601.07;7808.2;18570.69;1183.72;34584.75;1867.67;2596.64;141987.266;3394.68;4016.462;1203.66;2326.88;11478.13;5713.17;3186.94;2373.88;5914.84;8901.57;2789.14;5403.38;2477.8;8396.53;16883.92;5077.85;5112.6;2662.601;2438.7896;18757.81;9802.58;8823.25;772.54
12/10/2011;126.76;;;;;34470.36;1860.64;2539.08;139853.688;3391.97;4005.889;1207.25;2307.18;11518.85;5781.13;3229.76;2403.85;5994.47;8935.86;2809.53;5441.8;2486.86;8418.16;16958.39;5099.4;5132;2644.7584;2419.9998;18329.46;9455.84;8738.9;766.82
11/10/2011;124.88;53838.47;7702.85;18323.77;1172.03;33681.8;1811.38;2429.56;134999.828;3376.16;3939.999;1195.54;2294.92;11416.3;5732.19;3153.52;2348.47;5865.01;8723.67;2783.15;5395.7;2494.21;8352.6;16536.47;4974.35;5013.39;2551.9936;2348.5157;18141.59;9257.34;8773.68;768.34
10/10/2011;124.55;53273.11;7633.52;18191.08;1168.78;33547.24;1805.41;;;;;1194.89;2278.65;11433.18;5718.56;3161.47;2354.1;5847.29;8678.88;2783.97;5399;2498;8284.79;16557.23;4979.6;5011.15;2557.082;2344.7866;17711.06;8869.55;;
09/10/2011;;;;;;;;;;;;;;;;;;;;;;2499.66;8267.62;;;;;;;;;
07/10/2011;121.42;51243.62;7373.67;17598.68;1136.95;33005.09;1775.94;2325.95;130042.586;3350.59;3865.737;1155.46;2202.76;11103.12;5652.23;3095.56;2305.76;5675.7;8450.66;2734.98;5303.4;;;16232.54;4888.05;4923.73;;;17707.01;8887.53;8605.62;757.32
06/10/2011;121.42;52290.37;7526.07;17929.15;1145.73;33279.72;1790.98;2360.82;131318.641;3341.2;3889.011;1164.97;2217.99;11123.33;5640.07;3075.37;2292.54;5645.25;8398.51;2727.37;5291.26;2494.46;8242.45;;;;;;17172.28;8571.49;8522.02;753.63
05/10/2011;118.78;51013.85;7369.29;17570.8;1119.5;33000.29;1771.59;2309.43;128725.156;3232.86;3698.754;1144.03;2182.77;10939.95;5504.99;2973.9;2217.14;5473.03;8066.29;2632.35;5102.17;2488.43;8155.71;15792.41;4751.3;4804.13;;;;;8382.98;743.8
04/10/2011;116.98;50686.34;7334.89;17478.75;1108.24;32966.23;1760.77;2286.73;126777.648;3157.44;3606.31;1123.95;2129.21;10808.71;5444.55;2850.55;2131.53;5216.71;7783.14;2557.82;4944.44;2496.99;8157.48;15864.86;4772.15;4827.72;;;16250.27;8102.58;8456.12;752.55
03/10/2011;116.68;50791.53;7364.46;17580.62;1123.94;33133.88;1767.91;2291.68;128574.656;3250.04;3763.908;1099.23;2085.04;10655.3;5495.69;2926.83;2191.26;5376.7;8163.61;2628.41;5075.5;2519.02;8290.83;16151.45;4849.5;4908.64;;;16822.15;8408.26;8545.48;759.27
02/10/2011;;;;;;;;;;;;;;;;;;;;;;2535.84;8356.77;;;;;;;;;
30/09/2011;119.5;52324.42;7558.42;18025.46;1161.61;33503.28;1798.79;2463.63;136717.734;3335.86;3888.585;1131.42;2139.18;10913.38;5531.74;2981.96;2233.9;5502.02;8341.08;2654.38;5128.48;;;16453.76;4943.25;4995.67;2581.351;2359.2196;17592.41;8917.36;8700.29;770.3
29/09/2011;121.87;53384.67;7665.94;18228.49;1167.58;33686.16;1808.11;2518.07;139297.328;3367.28;3901.126;1160.4;2197.68;11153.98;5608.6;3027.65;2268.64;5639.58;8635.45;2690.44;5196.84;2533.41;8393.92;16698.07;5015.45;5065.88;2588.1852;2365.3429;;;8701.23;771.61
28/09/2011;121.09;53270.36;7646.81;18173.01;1166.2;33438.16;1805.2;2514.56;139006.094;3400.74;3901.404;1151.06;2220.84;11010.9;5551.65;2995.62;2246.64;5578.42;8548.14;2701.64;5217.63;2534.7;8422.25;16446.02;4945.9;5005.53;2610.5901;2392.0617;18011.06;9277.49;8615.65;758.57
27/09/2011;122.92;53920.36;7702.92;18323.41;1180.18;33783.68;1828.25;2555.94;140750.266;3337.31;3925.552;1175.38;2253.55;11190.69;5564.62;3023.38;2267.5;5628.44;8628.47;2738.53;5294.05;2543.81;8417.98;16524.03;4971.25;5033.4;2637.8793;2415.0544;18130.55;9294.22;8609.95;753.7
26/09/2011;120.13;53747.52;7658.79;18202.91;1174.16;33385.94;1803.91;2504.95;139077.25;3247.54;3812.266;1162.95;2234.28;11043.86;5401.01;2859.34;2149.23;5345.56;8215.64;2637.46;5089.37;2531.88;8385.33;16051.1;4835.4;4905.76;2610.9188;2393.183;17407.8;8735.4;8374.13;735.82
25/09/2011;;;;;;;;;;;;;;;;;;;;;;2538.01;8402.4;;;;;;;;;
23/09/2011;118.87;53230.36;7579.77;18021.06;1165.62;32588.43;1760.73;2482.63;138077.328;3215.55;3772.142;1136.43;2206.86;10771.48;5298.83;2810.11;2116.68;5196.56;8146.01;2626.98;5066.81;;;16162.06;4867.75;4947.07;2669.4775;2433.1588;17668.83;9033.09;;
22/09/2011;118.7;53280.28;7631.21;18139.21;1158.61;32381.06;1754.08;2480.76;138612.781;3268.71;3824.369;1129.56;2184.59;10733.83;5288.48;2781.68;2100.35;5164.21;8230.49;2619.05;5041.61;2557.45;8444.79;16361.15;4923.65;4998.16;2685.6878;2443.0565;17911.95;9202.7;8560.26;749.17
21/09/2011;123.44;55981.9;7996.93;18995.11;1214.1;34019.22;1845.9;2630.91;146317;3370.15;4045.566;1166.76;2258.3;11124.84;5475.34;2935.82;2214.22;5433.8;8724.19;2742.17;5288.41;2557.99;8497.4;17065.15;5133.25;5201.26;2771.011;2512.9626;18824.17;9822.67;8741.16;759.34
20/09/2011;126.2;56378.63;8047.65;19097.26;1227.38;34337.97;1874.44;2717.15;150238.656;3368.6;4105.612;1202.09;2295.89;11408.66;5471.4;2984.05;2245.75;5571.68;8877.42;2777.05;5363.71;2556.93;8444.67;17099.28;5140.2;5200.6;2689.8448;2447.7552;19014.8;9916.23;8721.24;757.56
19/09/2011;126;57102.78;8096.29;19212.63;1251.84;35076.96;1927.77;2716.78;150146.703;;;1204.09;2308.76;11401.01;5360.56;2940;2214.74;5415.91;8720.81;2728.15;5259.56;2564.02;8405.59;16745.35;5031.95;5101.33;2679.2699;2437.7946;18917.95;9866.97;;
18/09/2011;;;;;;;;;;;;;;;;;;;;;;2570.82;8431.54;;;;;;;;;
16/09/2011;128.04;57210.11;8077.24;19178.9;1260.1;;;2750.33;152162.75;3354.3;4057.544;1216.01;2306.09;11509.09;5452.88;3031.08;2279.59;5573.51;8910.82;2783.65;5368.41;;;16933.83;5084.25;5147.98;2733.9868;2482.3428;19455.31;10249.2;8864.16;770.06
15/09/2011;127.24;56381.46;7984.06;18945.69;1244.87;35181.44;1945.36;2771.28;152875.938;3370.09;4073.218;1209.11;2286.56;11433.18;5433.48;3045.62;2286.95;5508.24;8832.72;2766.46;5337.54;2576.69;8347.74;16876.54;5075.7;5134.97;2729.0506;2479.0546;19181.5;10051.67;8668.86;754.45
14/09/2011;125.1;56286.04;7950.8;18866.88;1239.33;34661.78;1908.4;2750.11;151519.484;3395.59;4052.749;1188.68;2252.75;11246.73;5417.89;2949.14;2220.95;5340.19;8659.52;2709.56;5227.02;2579.18;8319.17;16709.6;5012.55;5075.57;2733.1078;2484.8274;19045.44;9968.86;8518.57;743.35
13/09/2011;124.06;55543.97;7851.77;18642.52;1234.05;33947.62;1876.48;2705.89;149487.281;3376.92;4031.326;1172.87;2220.58;11105.85;5359.14;2894.93;2180.44;5166.36;8403.19;2683.03;5174.25;2583.7;8334.27;16467.44;4940.95;5009.96;2720.2831;2471.3046;;;8616.55;753.01
12/09/2011;123.17;55685.47;7867.87;18668.56;1241.77;33792.56;1873.87;2688.06;148693.688;3353.16;4010.989;1162.27;2191.84;11061.12;5303.14;2854.81;2157.19;5072.33;8303.87;2662.11;5129.62;2583.95;8294.73;16501.74;4946.8;5013.12;;;19030.54;9967.86;8535.67;744.91
11/09/2011;;;;;;;;;;;;;;;;;;;;;;2594.01;8376.64;;;;;;;;;
09/09/2011;124.26;55778.39;7877.72;18699.72;1245.85;33812.62;1887.19;2753.22;151990.047;3453.82;4106.366;1154.23;2163.66;10992.13;5430.77;2974.59;2244.78;5189.93;8535.79;2706.53;5214.65;;;16866.97;5059.45;5125.15;2751.095;2497.7529;19866.63;10468.89;8737.66;759.36
08/09/2011;127.42;57623.63;8097.27;19210.02;1276.55;34712.38;1943.7;2832.43;156687.672;3553.34;4198.382;1185.9;2214.29;11295.81;5528.91;3085.83;2324.8;5408.46;8787.95;2769.78;5340.38;2599.64;8366.39;17165.54;5153.25;5217.31;2756.1049;2498.9432;19912.82;10499.89;8793.12;763.15
07/09/2011;128.3;;;;;35179.59;1966.4;2876.69;157885.047;3565.59;4213.998;1198.62;2223.75;11414.86;5501.26;3073.18;2313.63;5405.53;8714.97;2758.63;5318.59;2601.02;8398.28;17065;5124.65;5190.98;2779.0902;2516.0902;20048;10544.86;8763.41;757.66
06/09/2011;124.87;56607.3;7967.64;18903.86;1254.07;34439.34;1913.75;2816.83;155273.531;3480.62;4111.484;1165.24;2167.6;11139.3;5367.24;2965.64;2233.75;5193.97;8334.93;2678.25;5156.84;2604.85;8342.19;16862.81;5064.3;5123.03;2723.3026;2470.5242;19710.5;10347.04;8590.57;744.19
05/09/2011;126.13;54998.41;7776.91;18457.19;1231.72;33880.02;1888.82;2783.34;154813.563;3484.91;4107.807;;;;5142.99;2999.54;2259.57;5246.18;8402.92;2655.24;5102.58;2603.06;8307.48;16713.33;5017.2;5086.93;2743.8169;2478.739;19616.4;10299.17;8784.46;759.83
04/09/2011;;;;;;;;;;;;;;;;;;;;;;2612.82;8440.88;;;;;;;;;
